장소명,x,y,주소,ID,카테고리,그룹코드,전화번호,상세URL,상권,업종
플로어 망원,126.903989653982,37.5623001336658,서울 마포구 망원동 472-19,277085613,음식점 > 카페,CE7,0502-5552-7872,http://place.map.kakao.com/277085613,마포구청역 7번,커피-음료
604,126.90757424472253,37.55308579495885,서울 마포구 망원동 338-78,488469700,음식점 > 카페,CE7,없음,http://place.map.kakao.com/488469700,망리단길,커피-음료
오탄틱,126.90802654809838,37.55615404452357,서울 마포구 망원동 57-61,1295263859,음식점 > 카페,CE7,0502-5552-7456,http://place.map.kakao.com/1295263859,망리단길,커피-음료
숲터 그로브 허브 망원,126.905170369035,37.5540975111066,서울 마포구 망원동 399-42,687040133,음식점 > 카페 > 테마카페 > 디저트카페,CE7,070-8019-1666,http://place.map.kakao.com/687040133,망리단길,커피-음료
브라운프론트도어,126.905183405527,37.5554201858101,서울 마포구 망원동 403-12,358523602,음식점 > 카페,CE7,0507-1313-4350,http://place.map.kakao.com/358523602,망원시장,커피-음료
콘웰,126.908103475758,37.5552576121102,서울 마포구 망원동 382-14,1909653777,음식점 > 카페,CE7,0507-1364-3472,http://place.map.kakao.com/1909653777,망리단길,커피-음료
WHH 와하하,126.904068305865,37.5548048048722,서울 마포구 망원동 404-8,974225193,음식점 > 카페,CE7,0503-7151-5602,http://place.map.kakao.com/974225193,망리단길,커피-음료
카페빈틈m,126.90530498069732,37.557724133099256,서울 마포구 망원동 423-18,1423394242,음식점 > 카페 > 커피전문점,CE7,070-4120-8484,http://place.map.kakao.com/1423394242,망원월드컵시장,커피-음료
낮도깨비밤도깨비,126.907539523559,37.5537092581518,서울 마포구 망원동 338-72,1996118092,음식점 > 카페,CE7,010-3888-8888,http://place.map.kakao.com/1996118092,망리단길,커피-음료
키프키프나인,126.907876074708,37.5551952660848,서울 마포구 망원동 57-94,1297963974,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1297963974,망리단길,커피-음료
큰새 브루잉,126.903082508465,37.5592251924404,서울 마포구 망원동 433-5,1763973116,음식점 > 카페 > 테마카페 > 북카페,CE7,0503-7153-0097,http://place.map.kakao.com/1763973116,KB국민은행 망원동지점,커피-음료
낫트,126.90366333397,37.5537818429885,서울 마포구 망원동 398-14,1332339920,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1332339920,망리단길,커피-음료
JS라운지 망원점,126.907742177667,37.5545635623406,서울 마포구 망원동 382-6,1426623384,음식점 > 카페 > 테마카페 > 디저트카페,CE7,없음,http://place.map.kakao.com/1426623384,망리단길,커피-음료
망디,126.90507568993448,37.56003951075333,서울 마포구 망원동 476-6,472708010,음식점 > 카페 > 테마카페 > 디저트카페,CE7,070-4833-4766,http://place.map.kakao.com/472708010,KB국민은행 망원동지점,커피-음료
이롭커피베이크,126.90769549201244,37.55571229752425,서울 마포구 망원동 57-138,968386360,음식점 > 카페 > 커피전문점,CE7,070-4006-8765,http://place.map.kakao.com/968386360,망리단길,커피-음료
커차그,126.90941660890904,37.55498832760559,서울 마포구 망원동 379-32,41281308,음식점 > 카페 > 전통찻집,CE7,없음,http://place.map.kakao.com/41281308,망리단길,커피-음료
타티커피스,126.900433841542,37.5611349032728,서울 마포구 망원동 468-20,1938487099,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1938487099,마포구청역 7번,커피-음료
HHSS하우스,126.907591436325,37.5584098014318,서울 마포구 망원동 482-8,1357554900,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1357554900,KB국민은행 망원동지점,커피-음료
파동로스터리카페,126.903982972377,37.5560409038275,서울 마포구 망원동 410-8,1956502109,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1956502109,망리단길,커피-음료
메가MGC커피 망원역점,126.909261669556,37.5558333441587,서울 마포구 망원동 376-7,239288973,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,02-336-9630,http://place.map.kakao.com/239288973,망리단길,커피-음료
메가MGC커피 마포시민공원점,126.8990369645754,37.55625932440439,서울 마포구 망원동 419-3,1035384075,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,02-332-2072,http://place.map.kakao.com/1035384075,동교초등학교,커피-음료
시모어,126.903861607703,37.5588924606045,서울 마포구 망원동 425-23,1940304043,음식점 > 카페,CE7,0502-5551-4185,http://place.map.kakao.com/1940304043,동교초등학교,커피-음료
카페기글,126.903454695813,37.5532176480719,서울 마포구 망원동 396-42,973295033,음식점 > 카페,CE7,없음,http://place.map.kakao.com/973295033,망리단길,커피-음료
메가MGC커피 망원포은점,126.90485375775,37.5556667938865,서울 마포구 망원동 410-27,1543767394,음식점 > 카페 > 커피전문점 > 메가MGC커피,CE7,없음,http://place.map.kakao.com/1543767394,망리단길,커피-음료
소피,126.902443723096,37.5569703721133,서울 마포구 망원동 421-36,967799425,음식점 > 카페,CE7,없음,http://place.map.kakao.com/967799425,동교초등학교,커피-음료
사과당 망원점,126.908137278327,37.555379273052,서울 마포구 망원동 382-1,245104773,음식점 > 카페 > 테마카페 > 디저트카페 > 사과당,CE7,없음,http://place.map.kakao.com/245104773,망리단길,커피-음료
도파민,126.90854396929,37.5559787519838,서울 마포구 망원동 375-3,979881761,음식점 > 카페,CE7,0502-5552-6200,http://place.map.kakao.com/979881761,망리단길,커피-음료
카나모노룸,126.900553981896,37.5610088650201,서울 마포구 망원동 468-22,1024619416,음식점 > 카페,CE7,010-7777-0066,http://place.map.kakao.com/1024619416,마포구청역 7번,커피-음료
프뤼떼마지,126.90059281491,37.5581887781817,서울 마포구 망원동 431-34,616856088,음식점 > 카페,CE7,0502-5552-6554,http://place.map.kakao.com/616856088,동교초등학교,커피-음료
허니빙스,126.902338095607,37.5607256393991,서울 마포구 망원동 435-44,45606914,음식점 > 카페,CE7,02-325-8903,http://place.map.kakao.com/45606914,마포구청역 7번,커피-음료
마르뜨,126.904819804068,37.5565578527785,서울 마포구 망원동 414-17,1371486408,음식점 > 카페 > 테마카페 > 디저트카페,CE7,010-2638-3442,http://place.map.kakao.com/1371486408,망원시장,커피-음료
허니빙스 호두사랑,126.90229047832648,37.56078776875339,서울 마포구 망원동 435-44,380173059,음식점 > 카페,CE7,0503-7150-8824,http://place.map.kakao.com/380173059,마포구청역 7번,커피-음료
할루,126.903445357637,37.558701109614,서울 마포구 망원동 426-10,405538867,음식점 > 카페 > 테마카페 > 디저트카페,CE7,없음,http://place.map.kakao.com/405538867,동교초등학교,커피-음료
우지커피 망원한강공원점,126.899333760299,37.5560523484711,서울 마포구 망원동 418-22,424043959,음식점 > 카페 > 커피전문점 > 우지커피,CE7,02-332-9733,http://place.map.kakao.com/424043959,망리단길,커피-음료
달보드레,126.902498748248,37.5573010834882,서울 마포구 망원동 421-3,307803660,음식점 > 카페,CE7,010-7901-0021,http://place.map.kakao.com/307803660,동교초등학교,커피-음료
커넥츠커피 망원점,126.910512220228,37.5549044692964,서울 마포구 망원동 378-6,1254472158,음식점 > 카페 > 커피전문점,CE7,02-6439-0502,http://place.map.kakao.com/1254472158,망원역,커피-음료
카페텅 망원점,126.905667195538,37.5531960104803,서울 마포구 망원동 394-21,170341992,음식점 > 카페,CE7,070-8844-0909,http://place.map.kakao.com/170341992,망리단길,커피-음료
지누스,126.89990862447328,37.556097887045695,서울 마포구 망원동 418-43,1485587728,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1485587728,망리단길,커피-음료
구스커피앤바,126.90758331424,37.5549058171353,서울 마포구 망원동 57-112,1101251149,음식점 > 카페,CE7,02-2135-1311,http://place.map.kakao.com/1101251149,망리단길,커피-음료
락떼스피릿,126.90392620372218,37.55618231421817,서울 마포구 망원동 415-56,267155694,음식점 > 카페 > 커피전문점,CE7,없음,http://place.map.kakao.com/267155694,망리단길,커피-음료
틸다운 망원,126.90503112828016,37.555020921591336,서울 마포구 망원동 404-39,1904884118,음식점 > 카페,CE7,0502-5553-1930,http://place.map.kakao.com/1904884118,망리단길,커피-음료
카페하임,126.90574906131664,37.55828310652295,서울 마포구 망원동 517,27283455,음식점 > 카페,CE7,02-323-1228,http://place.map.kakao.com/27283455,KB국민은행 망원동지점,커피-음료
애독의흔적,126.90486894829,37.5597420154569,서울 마포구 망원동 479-18,1811389978,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1811389978,KB국민은행 망원동지점,커피-음료
고미푸딩,126.905110650297,37.552998246045,서울 마포구 망원동 394-2,630795566,음식점 > 카페 > 테마카페 > 디저트카페,CE7,010-3392-6625,http://place.map.kakao.com/630795566,망리단길,커피-음료
노웨어홈,126.89962001463104,37.55610935499696,서울 마포구 망원동 418-1,1671021007,음식점 > 카페,CE7,010-4410-6344,http://place.map.kakao.com/1671021007,망리단길,커피-음료
큐엔에이룸,126.90346036592572,37.55320864273778,서울 마포구 망원동 396-42,1406479066,음식점 > 카페,CE7,0507-1413-4253,http://place.map.kakao.com/1406479066,망리단길,커피-음료
캐롤라인더스틴,126.90361170702752,37.55696142041811,서울 마포구 망원동 415-2,1207843121,음식점 > 카페,CE7,0502-5553-1030,http://place.map.kakao.com/1207843121,망리단길,커피-음료
피에스타7커피 망리단길점,126.905965681931,37.5534205969939,서울 마포구 망원동 395-19,1808136120,음식점 > 카페,CE7,0507-0289-3516,http://place.map.kakao.com/1808136120,망리단길,커피-음료
이디야커피 망리단길점,126.90526629194,37.5543129265195,서울 마포구 망원동 399-5,1509063996,음식점 > 카페 > 커피전문점 > 이디야커피,CE7,02-322-8066,http://place.map.kakao.com/1509063996,망리단길,커피-음료
페이브커피 망원시장점,126.905784626581,37.557002818187,서울 마포구 망원동 414-46,1132169409,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1132169409,망원시장,커피-음료
오슬로우 월드컵시장점,126.906401205116,37.5589954128147,서울 마포구 망원동 479-91,1716463094,음식점 > 카페,CE7,없음,http://place.map.kakao.com/1716463094,KB국민은행 망원동지점,커피-음료
망원 지튼,126.905049467857,37.557513995596,서울 마포구 망원동 423-23,1536487352,음식점 > 카페,CE7,070-8800-4871,http://place.map.kakao.com/1536487352,망원월드컵시장,커피-음료
모을,126.907194693951,37.5543468938918,서울 마포구 망원동 57-278,347760332,음식점 > 카페,CE7,010-2858-6967,http://place.map.kakao.com/347760332,망리단길,커피-음료
힙댕,126.908364252684,37.5576391503675,서울 마포구 망원동 484-5,1737509311,음식점 > 카페 > 테마카페 > 애견카페,CE7,010-7668-0685,http://place.map.kakao.com/1737509311,망리단길,커피-음료
루틸,126.903635195188,37.5589355238748,서울 마포구 망원동 425-6,1274357871,음식점 > 카페,CE7,02-325-2880,http://place.map.kakao.com/1274357871,동교초등학교,커피-음료
아더커피 망원점,126.90133644840094,37.554711552959496,서울 마포구 망원동 406-19,1262692306,음식점 > 카페,CE7,010-8773-6738,http://place.map.kakao.com/1262692306,망리단길,커피-음료
삼공,126.90022428681311,37.55701717128561,서울 마포구 망원동 429-19,1406224236,음식점 > 카페,CE7,02-7278-7325,http://place.map.kakao.com/1406224236,동교초등학교,커피-음료
